order_id,purchase_date,order_status,total_price
S9.7.4,2024-09-03,Cancelled,11396.8
S9.7.5,2024-08-17,Cancelled,1805.9
S9.7.6,2024-05-03,Completed,722.36
S9.7.7,2024-05-02,Completed,4718.46
S9.7.8,2024-07-07,Cancelled,7977.76
S9.7.9,2024-06-01,Completed,6068.88
S9.8.1,2024-08-27,Cancelled,6291.28
S9.8.2,2024-01-23,Cancelled,6068.88
S9.8.3,2024-09-03,Completed,1378.5
S9.8.4,2024-02-05,Completed,6291.28
S9.8.5,2024-03-31,Completed,361.18
S9.8.6,2024-04-04,Completed,1348.64
S9.8.7,2024-07-26,Completed,674.32
S9.8.8,2024-03-17,Completed,786.41
S9.8.9,2024-08-17,Completed,361.18
S9.9.1,2024-06-24,Completed,4558.72
S9.9.2,2024-02-06,Cancelled,6068.88
S9.9.3,2024-04-14,Completed,2167.08
S9.9.4,2024-05-23,Completed,722.36
S9.9.5,2024-01-20,Completed,2757
S9.9.6,2024-05-24,Completed,2697.28
S9.9.7,2024-02-27,Cancelled,3932.05
S9.9.8,2024-05-27,Completed,1572.82
S9.9.9,2024-09-06,Cancelled,2528.26
T1.1.1,2024-01-26,Cancelled,1838
T1.1.2,2024-08-26,Completed,7977.76
T1.1.3,2024-09-01,Cancelled,4558.72
T1.1.4,2024-02-26,Cancelled,7077.69
T1.1.5,2024-06-12,Completed,4720.24
T1.1.6,2024-04-11,Completed,3419.04
T1.1.7,2024-06-28,Completed,7864.1
T1.1.8,2024-04-01,Completed,2022.96
T1.1.9,2024-06-02,Cancelled,3371.6
T1.2.1,2024-06-25,Cancelled,4718.46
T1.2.2,2024-07-28,Completed,3216.5
T1.2.3,2024-04-19,Completed,1083.54
T1.2.4,2024-04-21,Cancelled,722.36
T1.2.5,2024-06-18,Completed,5504.87
T1.2.6,2024-07-12,Completed,2022.96
T1.2.7,2024-06-07,Completed,2359.23
T1.2.8,2024-04-23,Completed,2359.23
T1.2.9,2024-03-19,Completed,3145.64
T1.3.1,2024-06-08,Completed,7977.76
T1.3.2,2024-03-27,Completed,7977.76
T1.3.3,2024-06-12,Completed,3145.64
T1.3.4,2024-03-14,Completed,6743.2
T1.3.5,2024-06-30,Cancelled,4135.5
T1.3.6,2024-04-07,Completed,4135.5
T1.3.7,2024-09-08,Completed,2167.08
T1.3.8,2024-03-31,Completed,3419.04
T1.3.9,2024-05-16,Completed,1083.54
T1.4.1,2024-06-04,Completed,2167.08
T1.4.2,2024-01-27,Completed,2167.08
T1.4.3,2024-05-20,Completed,5394.56
T1.4.4,2024-01-19,Completed,2359.23
T1.4.5,2024-04-06,Completed,2889.44
T1.4.6,2024-01-20,Cancelled,3419.04
T1.4.7,2024-08-14,Completed,7864.1
T1.4.8,2024-01-07,Completed,7864.1
T1.4.9,2024-05-20,Completed,3250.62
T1.5.1,2024-08-17,Cancelled,3932.05
T1.5.2,2024-02-11,Completed,3932.05
T1.5.3,2024-05-12,Completed,919
T1.5.4,2024-03-15,Completed,1444.72
T1.5.5,2024-06-03,Cancelled,1444.72
T1.5.6,2024-03-05,Completed,1838
T1.5.7,2024-06-30,Completed,2022.96
T1.5.8,2024-01-29,Completed,7864.1
T1.5.9,2024-04-24,Completed,6068.88
T1.6.1,2024-05-12,Completed,4720.24
T1.6.2,2024-07-30,Completed,1348.64
T1.6.3,2024-08-11,Completed,11396.8
T1.6.4,2024-04-28,Cancelled,3250.62
T1.6.5,2024-03-19,Cancelled,919
T1.6.6,2024-07-27,Completed,3250.62
T1.6.7,2024-03-18,Completed,11396.8
T1.6.8,2024-03-24,Completed,919
T1.6.9,2024-01-24,Cancelled,2297.5
T1.7.1,2024-02-09,Completed,2757
T1.7.2,2024-04-20,Completed,1805.9
T1.7.3,2024-07-08,Completed,6291.28
T1.7.4,2024-05-06,Completed,1805.9
T1.7.5,2024-07-21,Cancelled,1444.72
T1.7.6,2024-02-06,Cancelled,3932.05
T1.7.7,2024-04-08,Completed,1805.9
T1.7.8,2024-05-06,Completed,361.18
T1.7.9,2024-08-23,Completed,11396.8
T1.8.1,2024-09-09,Completed,3145.64
T1.8.2,2024-02-28,Cancelled,2359.23
T1.8.3,2024-09-01,Cancelled,4045.92
T1.8.4,2024-04-12,Completed,5698.4
T1.8.5,2024-04-26,Completed,2297.5
T1.8.6,2024-04-27,Completed,9117.44
T1.8.7,2024-01-19,Cancelled,1805.9
T1.8.8,2024-07-27,Completed,1838
T1.8.9,2024-01-24,Completed,2279.36
T1.9.1,2024-03-19,Cancelled,5698.4
T1.9.2,2024-09-04,Completed,1838
T1.9.3,2024-06-05,Completed,3216.5
T1.9.4,2024-01-28,Completed,361.18
T1.9.5,2024-05-13,Cancelled,4558.72
T1.9.6,2024-04-28,Completed,6068.88
T1.9.7,2024-04-29,Completed,11396.8
T1.9.8,2024-08-08,Completed,1139.68
T1.9.9,2024-07-19,Completed,7864.1
T2.1.1,2024-01-02,Cancelled,6291.28
T2.1.2,2024-03-01,Cancelled,3419.04
T2.1.3,2024-04-29,Cancelled,6291.28
T2.1.4,2024-07-04,Completed,1444.72
T2.1.5,2024-05-05,Cancelled,3145.64
T2.1.6,2024-09-19,Cancelled,1444.72
T2.1.7,2024-02-15,Completed,1805.9
T2.1.8,2024-09-12,Completed,786.41
T2.1.9,2024-09-15,Cancelled,3216.5
T2.2.1,2024-05-14,Completed,1805.9
T2.2.2,2024-03-01,Completed,2167.08
T2.2.3,2024-08-22,Cancelled,11396.8
T2.2.4,2024-06-10,Completed,919
T2.2.5,2024-05-18,Completed,5504.87
T2.2.6,2024-06-04,Completed,7077.69
T2.2.7,2024-01-20,Completed,3932.05
T2.2.8,2024-02-13,Completed,2697.28
T2.2.9,2024-03-08,Cancelled,4718.46
T2.3.1,2024-08-18,Completed,3250.62
T2.3.2,2024-07-21,Completed,2167.08
T2.3.3,2024-08-18,Completed,2297.5
T2.3.4,2024-08-23,Completed,2022.96
T2.3.5,2024-04-25,Completed,4135.5
T2.3.6,2024-05-06,Completed,7977.76
T2.3.7,2024-06-05,Completed,6291.28
T2.3.8,2024-09-09,Completed,361.18
T2.3.9,2024-02-28,Cancelled,5394.56
T2.4.1,2024-02-26,Completed,3419.04
T2.4.2,2024-05-08,Cancelled,9117.44
T2.4.3,2024-06-26,Cancelled,5698.4
T2.4.4,2024-08-29,Cancelled,6291.28
T2.4.5,2024-05-05,Cancelled,3371.6
T2.4.6,2024-05-11,Completed,919
T2.4.7,2024-07-11,Completed,786.41
T2.4.8,2024-02-17,Completed,6291.28
T2.4.9,2024-09-07,Completed,2697.28
T2.5.1,2024-05-23,Completed,3676
T2.5.2,2024-01-02,Completed,6291.28
T2.5.3,2024-05-30,Completed,4135.5
T2.5.4,2024-01-07,Cancelled,2697.28
T2.5.5,2024-03-02,Completed,919
T2.5.6,2024-08-19,Completed,5698.4
T2.5.7,2024-08-05,Cancelled,5394.56
T2.5.8,2024-09-02,Cancelled,4595
T2.5.9,2024-01-29,Cancelled,3216.5
T2.6.1,2024-05-30,Completed,3216.5
T2.6.2,2024-07-22,Completed,786.41
T2.6.3,2024-04-08,Completed,2359.23
T2.6.4,2024-08-25,Completed,6838.08
T2.6.5,2024-01-31,Cancelled,2297.5
T2.6.6,2024-03-16,Cancelled,6068.88
T2.6.7,2024-06-11,Completed,2167.08
T2.6.8,2024-03-26,Cancelled,5698.4
T2.6.9,2024-04-25,Completed,10257.12
T2.7.1,2024-08-01,Completed,6068.88
T2.7.2,2024-06-19,Completed,361.18
T2.7.3,2024-08-06,Cancelled,3216.5
T2.7.4,2024-08-21,Completed,4045.92
T2.7.5,2024-01-23,Cancelled,786.41
T2.7.6,2024-01-21,Completed,3371.6
T2.7.7,2024-02-06,Completed,4135.5
T2.7.8,2024-02-12,Completed,6291.28
T2.7.9,2024-04-16,Completed,1083.54
T2.8.1,2024-06-13,Cancelled,2528.26
T2.8.2,2024-03-30,Completed,6743.2
T2.8.3,2024-08-15,Completed,3676
T2.8.4,2024-08-20,Cancelled,361.18
T2.8.5,2024-07-14,Completed,2359.23
T2.8.6,2024-02-23,Completed,722.36
T2.8.7,2024-03-09,Completed,6068.88
T2.8.8,2024-03-18,Cancelled,3419.04
T2.8.9,2024-03-30,Completed,3676
T2.9.1,2024-06-24,Completed,3216.5
T2.9.2,2024-07-25,Cancelled,3419.04
T2.9.3,2024-07-25,Completed,674.32
T2.9.4,2024-07-26,Completed,4135.5
T2.9.5,2024-04-22,Completed,2889.44
T2.9.6,2024-07-25,Cancelled,2279.36
T2.9.7,2024-05-19,Cancelled,2167.08
T2.9.8,2024-08-03,Completed,6838.08
T2.9.9,2024-07-23,Completed,7864.1
T3.1.1,2024-09-12,Completed,786.41
T3.1.2,2024-01-30,Cancelled,5698.4
T3.1.3,2024-05-25,Cancelled,4135.5
T3.1.4,2024-09-11,Completed,2297.5
T3.1.5,2024-01-29,Completed,3145.64
T3.1.6,2024-04-28,Cancelled,1444.72
T3.1.7,2024-06-26,Completed,361.18
T3.1.8,2024-06-03,Cancelled,2359.23
T3.1.9,2024-08-19,Cancelled,2279.36
T3.2.1,2024-01-09,Completed,11396.8
T3.2.2,2024-01-27,Completed,10257.12
T3.2.3,2024-06-11,Completed,1572.82
T3.2.4,2024-01-22,Cancelled,2022.96
T3.2.5,2024-03-09,Cancelled,786.41
T3.2.6,2024-03-17,Completed,11396.8
T3.2.7,2024-03-10,Completed,1444.72
T3.2.8,2024-02-05,Completed,6291.28
T3.2.9,2024-01-16,Completed,3932.05
T3.3.1,2024-04-26,Cancelled,3419.04
T3.3.2,2024-05-17,Completed,1139.68
T3.3.3,2024-08-13,Cancelled,9117.44
T3.3.4,2024-09-15,Cancelled,2279.36
T3.3.5,2024-02-29,Cancelled,1572.82
T3.3.6,2024-05-31,Completed,6068.88
T3.3.7,2024-09-23,Cancelled,2022.96
T3.3.8,2024-05-13,Completed,11396.8
T3.3.9,2024-01-30,Cancelled,3932.05
T3.4.1,2024-05-23,Completed,2528.26
T3.4.2,2024-06-07,Completed,6838.08
T3.4.3,2024-05-26,Cancelled,1572.82
T3.4.4,2024-01-18,Completed,1805.9
T3.4.5,2024-04-28,Completed,6838.08
T3.4.6,2024-03-29,Cancelled,2889.44
T3.4.7,2024-01-04,Completed,3676
T3.4.8,2024-04-03,Completed,4595
T3.4.9,2024-04-15,Completed,11396.8
T3.5.1,2024-05-11,Cancelled,722.36
T3.5.2,2024-06-01,Completed,674.32
T3.5.3,2024-07-09,Cancelled,7977.76
T3.5.4,2024-07-20,Completed,2167.08
T3.5.5,2024-05-23,Completed,674.32
T3.5.6,2024-08-09,Cancelled,3932.05
T3.5.7,2024-05-30,Completed,786.41
T3.5.8,2024-01-09,Completed,3419.04
T3.5.9,2024-06-26,Completed,1348.64
T3.6.1,2024-08-11,Completed,6743.2
T3.6.2,2024-04-15,Completed,2359.23
T3.6.3,2024-04-22,Completed,4595
T3.6.4,2024-05-02,Completed,4045.92
T3.6.5,2024-05-08,Completed,1572.82
T3.6.6,2024-01-29,Completed,2279.36
T3.6.7,2024-02-16,Completed,2022.96
T3.6.8,2024-02-04,Completed,3145.64
T3.6.9,2024-05-13,Completed,2359.23
T3.7.1,2024-03-14,Completed,3611.8
T3.7.2,2024-04-07,Completed,10257.12
T3.7.3,2024-01-19,Cancelled,1348.64
T3.7.4,2024-08-12,Completed,3145.64
T3.7.5,2024-07-30,Completed,4135.5
T3.7.6,2024-08-11,Completed,786.41
T3.7.7,2024-08-31,Cancelled,1139.68
T3.7.8,2024-05-27,Cancelled,5698.4
T3.7.9,2024-05-26,Completed,6068.88
T3.8.1,2024-06-17,Completed,3145.64
T3.8.2,2024-06-26,Completed,9117.44
T3.8.3,2024-04-01,Completed,722.36
T3.8.4,2024-09-03,Completed,4720.24
T3.8.5,2024-08-23,Completed,2757
T3.8.6,2024-06-14,Completed,10257.12
T3.8.7,2024-07-24,Completed,6291.28
T3.8.8,2024-02-02,Completed,3250.62
T3.8.9,2024-07-11,Cancelled,4718.46
T3.9.1,2024-08-29,Completed,361.18
T3.9.2,2024-07-08,Cancelled,3932.05
T3.9.3,2024-06-30,Completed,7077.69
T3.9.4,2024-08-12,Completed,786.41
T3.9.5,2024-01-16,Completed,4045.92
T3.9.6,2024-04-26,Completed,2889.44
T3.9.7,2024-04-13,Cancelled,5698.4
T3.9.8,2024-03-07,Cancelled,1348.64
T3.9.9,2024-07-07,Completed,2757
T4.1.1,2024-07-12,Completed,2697.28
T4.1.2,2024-09-04,Completed,1378.5
T4.1.3,2024-01-17,Cancelled,4718.46
T4.1.4,2024-04-26,Completed,6068.88
T4.1.5,2024-07-16,Cancelled,7864.1
T4.1.6,2024-01-14,Cancelled,2757
T4.1.7,2024-08-27,Completed,1838
T4.1.8,2024-07-20,Completed,4045.92
T4.1.9,2024-08-17,Completed,1378.5
T4.2.1,2024-03-01,Cancelled,3145.64
T4.2.2,2024-05-21,Completed,722.36
T4.2.3,2024-04-26,Cancelled,2279.36
T4.2.4,2024-04-20,Completed,4595
T4.2.5,2024-09-09,Completed,7864.1
T4.2.6,2024-05-14,Completed,4720.24
T4.2.7,2024-05-23,Completed,11396.8
T4.2.8,2024-08-05,Completed,7864.1
T4.2.9,2024-03-30,Cancelled,9117.44
T4.3.1,2024-01-13,Completed,1139.68
T4.3.2,2024-06-16,Completed,1348.64
T4.3.3,2024-07-21,Completed,1838
T4.3.4,2024-05-05,Completed,1838
T4.3.5,2024-09-16,Completed,11396.8
T4.3.6,2024-03-19,Completed,4720.24
T4.3.7,2024-08-04,Completed,3250.62
T4.3.8,2024-02-16,Completed,5394.56
T4.3.9,2024-05-28,Cancelled,7977.76
T4.4.1,2024-06-19,Completed,3932.05
T4.4.2,2024-06-03,Cancelled,361.18
T4.4.3,2024-08-22,Cancelled,3611.8
T4.4.4,2024-04-11,Cancelled,1139.68
T4.4.5,2024-07-01,Completed,3932.05
T4.4.6,2024-08-25,Completed,4718.46
T4.4.7,2024-04-12,Completed,4720.24
T4.4.8,2024-03-23,Completed,722.36
T4.4.9,2024-08-04,Cancelled,3611.8
T4.5.1,2024-01-05,Completed,4595
T4.5.2,2024-01-16,Completed,2022.96
T4.5.3,2024-08-26,Completed,1444.72
T4.5.4,2024-05-19,Cancelled,674.32
T4.5.5,2024-05-23,Cancelled,10257.12
T4.5.6,2024-03-01,Cancelled,3250.62
T4.5.7,2024-09-09,Completed,4720.24
T4.5.8,2024-05-22,Completed,6291.28
T4.5.9,2024-06-22,Cancelled,2889.44
T4.6.1,2024-09-14,Cancelled,2022.96
T4.6.2,2024-06-21,Completed,459.5
T4.6.3,2024-04-29,Completed,3250.62
T4.6.4,2024-08-21,Completed,4720.24
T4.6.5,2024-04-27,Completed,5504.87
T4.6.6,2024-03-22,Completed,3676
T4.6.7,2024-01-07,Completed,2167.08
T4.6.8,2024-04-15,Cancelled,11396.8
T4.6.9,2024-07-19,Completed,3216.5
T4.7.1,2024-07-21,Completed,2279.36
T4.7.2,2024-06-21,Cancelled,361.18
T4.7.3,2024-08-07,Cancelled,5504.87
T4.7.4,2024-07-13,Cancelled,1838
T4.7.5,2024-04-29,Cancelled,4720.24
T4.7.6,2024-04-20,Completed,1139.68
T4.7.7,2024-09-17,Completed,3371.6
T4.7.8,2024-03-22,Completed,3676
T4.7.9,2024-08-19,Completed,9117.44
T4.8.1,2024-02-14,Cancelled,7077.69
T4.8.2,2024-02-24,Completed,459.5
T4.8.3,2024-03-25,Completed,722.36
T4.8.4,2024-03-30,Completed,459.5
T4.8.5,2024-01-11,Cancelled,4558.72
T4.8.6,2024-05-03,Completed,2167.08
T4.8.7,2024-06-30,Cancelled,722.36
T4.8.8,2024-03-18,Completed,2697.28
T4.8.9,2024-01-17,Cancelled,3932.05
T4.9.1,2024-05-01,Completed,4135.5
T4.9.2,2024-08-20,Completed,3145.64
T4.9.3,2024-06-11,Completed,2697.28
T4.9.4,2024-08-13,Cancelled,3145.64
T4.9.5,2024-03-14,Completed,2359.23
T4.9.6,2024-01-22,Completed,6291.28
T4.9.7,2024-01-29,Completed,459.5
T4.9.8,2024-03-25,Cancelled,3419.04
T4.9.9,2024-05-23,Cancelled,2757
T5.1.1,2024-07-25,Completed,10257.12
T5.1.2,2024-02-11,Cancelled,4135.5
T5.1.3,2024-03-13,Completed,6838.08
T5.1.4,2024-04-06,Cancelled,4045.92
T5.1.5,2024-08-15,Completed,6743.2
T5.1.6,2024-08-28,Completed,6291.28
T5.1.7,2024-09-23,Cancelled,9117.44
T5.1.8,2024-09-12,Completed,1348.64
T5.1.9,2024-01-25,Completed,3419.04
T5.2.1,2024-03-04,Cancelled,722.36
T5.2.2,2024-08-05,Completed,1805.9
T5.2.3,2024-08-15,Completed,6838.08
T5.2.4,2024-02-02,Completed,2889.44
T5.2.5,2024-01-15,Completed,2528.26
T5.2.6,2024-04-18,Completed,6743.2
T5.2.7,2024-05-14,Completed,3676
T5.2.8,2024-05-24,Completed,2022.96
T5.2.9,2024-07-12,Cancelled,6743.2
T5.3.1,2024-07-06,Cancelled,722.36
T5.3.2,2024-04-05,Completed,459.5
T5.3.3,2024-04-29,Completed,2359.23
T5.3.4,2024-07-18,Completed,3611.8
T5.3.5,2024-07-16,Completed,3932.05
T5.3.6,2024-08-22,Cancelled,722.36
T5.3.7,2024-06-27,Cancelled,459.5
T5.3.8,2024-09-15,Completed,1572.82
T5.3.9,2024-01-11,Completed,3932.05
T5.4.1,2024-08-02,Completed,459.5
T5.4.2,2024-09-23,Completed,6838.08
T5.4.3,2024-02-11,Completed,1572.82
T5.4.4,2024-06-20,Completed,5394.56
T5.4.5,2024-08-28,Cancelled,2757
T5.4.6,2024-03-22,Cancelled,7977.76
T5.4.7,2024-06-17,Cancelled,6068.88
T5.4.8,2024-05-05,Completed,4718.46
T5.4.9,2024-01-04,Completed,2279.36
T5.5.1,2024-04-11,Cancelled,3676
T5.5.2,2024-05-06,Cancelled,3676
T5.5.3,2024-06-04,Cancelled,2167.08
T5.5.4,2024-03-31,Completed,6838.08
T5.5.5,2024-07-11,Completed,9117.44
T5.5.6,2024-07-13,Completed,1572.82
T5.5.7,2024-03-28,Completed,5394.56
T5.5.8,2024-06-06,Completed,3611.8
T5.5.9,2024-01-24,Completed,11396.8
T5.6.1,2024-02-09,Cancelled,2889.44
T5.6.2,2024-03-23,Cancelled,2167.08
T5.6.3,2024-07-10,Completed,3371.6
T5.6.4,2024-09-07,Completed,6068.88
T5.6.5,2024-03-25,Completed,1083.54
T5.6.6,2024-05-10,Cancelled,3932.05
T5.6.7,2024-05-09,Completed,6291.28
T5.6.8,2024-06-02,Cancelled,2889.44
T5.6.9,2024-04-06,Completed,7864.1
T5.7.1,2024-08-06,Completed,459.5
T5.7.2,2024-09-07,Completed,2528.26
T5.7.3,2024-06-30,Completed,361.18
T5.7.4,2024-08-16,Completed,2297.5
T5.7.5,2024-08-17,Cancelled,7977.76
T5.7.6,2024-03-01,Completed,1139.68
T5.7.7,2024-04-27,Completed,1348.64
T5.7.8,2024-06-12,Completed,9117.44
T5.7.9,2024-03-25,Completed,7977.76
T5.8.1,2024-04-14,Completed,4720.24
T5.8.2,2024-08-28,Completed,3932.05
T5.8.3,2024-05-08,Completed,2279.36
T5.8.4,2024-09-21,Completed,1378.5
T5.8.5,2024-03-08,Completed,2889.44
T5.8.6,2024-06-19,Completed,2697.28
T5.8.7,2024-03-25,Cancelled,3419.04
T5.8.8,2024-01-26,Completed,674.32
T5.8.9,2024-07-31,Completed,5394.56
T5.9.1,2024-03-31,Completed,10257.12
T5.9.2,2024-06-03,Completed,786.41
T5.9.3,2024-09-10,Cancelled,2528.26
T5.9.4,2024-02-14,Completed,674.32
T5.9.5,2024-01-15,Completed,2757
T5.9.6,2024-01-17,Completed,919
T5.9.7,2024-07-05,Completed,1805.9
T5.9.8,2024-08-17,Cancelled,2889.44
T5.9.9,2024-02-08,Completed,3216.5
T6.1.1,2024-04-26,Completed,6291.28
T6.1.2,2024-07-27,Cancelled,722.36
T6.1.3,2024-03-08,Completed,6068.88
T6.1.4,2024-09-04,Completed,1838
T6.1.5,2024-06-09,Cancelled,4595
T6.1.6,2024-08-25,Completed,2528.26
T6.1.7,2024-05-08,Completed,4558.72
T6.1.8,2024-09-07,Cancelled,6838.08
T6.1.9,2024-07-25,Completed,6743.2
T6.2.1,2024-07-27,Completed,5698.4
T6.2.2,2024-01-27,Completed,361.18
T6.2.3,2024-05-08,Completed,4595
T6.2.4,2024-06-10,Cancelled,1083.54
T6.2.5,2024-09-16,Completed,2528.26
T6.2.6,2024-04-06,Cancelled,1378.5
T6.2.7,2024-03-22,Completed,3676
T6.2.8,2024-08-28,Completed,1444.72
T6.2.9,2024-07-27,Cancelled,6291.28
T6.3.1,2024-02-20,Cancelled,3932.05
T6.3.2,2024-03-31,Completed,1838
T6.3.3,2024-03-21,Completed,4595
T6.3.4,2024-04-11,Completed,2528.26
T6.3.5,2024-07-06,Completed,2022.96
T6.3.6,2024-06-05,Completed,2697.28
T6.3.7,2024-08-23,Completed,4558.72
T6.3.8,2024-05-03,Completed,3676
T6.3.9,2024-08-17,Cancelled,9117.44
T6.4.1,2024-04-06,Cancelled,3419.04
T6.4.2,2024-05-14,Completed,2528.26
T6.4.3,2024-04-15,Completed,11396.8
T6.4.4,2024-07-31,Cancelled,6838.08
T6.4.5,2024-08-10,Cancelled,2297.5
T6.4.6,2024-07-29,Completed,3932.05
T6.4.7,2024-08-02,Completed,6291.28
T6.4.8,2024-06-30,Cancelled,361.18
T6.4.9,2024-07-19,Cancelled,3419.04
T6.5.1,2024-07-23,Completed,1444.72
T6.5.2,2024-02-26,Cancelled,1139.68
T6.5.3,2024-04-01,Cancelled,4045.92
T6.5.4,2024-04-25,Cancelled,2167.08
T6.5.5,2024-01-16,Completed,4718.46
T6.5.6,2024-02-25,Completed,2757
T6.5.7,2024-04-09,Completed,919
T6.5.8,2024-07-18,Completed,4720.24
T6.5.9,2024-08-22,Cancelled,3145.64
T6.6.1,2024-03-27,Completed,2167.08
T6.6.2,2024-03-03,Completed,4718.46
T6.6.3,2024-04-16,Cancelled,6743.2
T6.6.4,2024-04-23,Completed,9117.44
T6.6.5,2024-07-03,Completed,7077.69
T6.6.6,2024-08-09,Cancelled,722.36
T6.6.7,2024-01-04,Completed,2757
T6.6.8,2024-05-07,Cancelled,2279.36
T6.6.9,2024-01-13,Completed,919
T6.7.1,2024-01-11,Completed,2757
T6.7.2,2024-04-23,Cancelled,1444.72
T6.7.3,2024-06-12,Completed,9117.44
T6.7.4,2024-04-14,Cancelled,4045.92
T6.7.5,2024-09-21,Completed,2359.23
T6.7.6,2024-04-15,Completed,2757
T6.7.7,2024-08-25,Cancelled,1083.54
T6.7.8,2024-03-07,Completed,7077.69
T6.7.9,2024-04-01,Completed,2889.44
T6.8.1,2024-03-31,Completed,3611.8
T6.8.2,2024-02-23,Completed,5698.4
T6.8.3,2024-03-17,Completed,1572.82
T6.8.4,2024-04-13,Completed,1444.72
T6.8.5,2024-01-01,Cancelled,2279.36
T6.8.6,2024-01-20,Completed,6291.28
T6.8.7,2024-06-22,Completed,1083.54
T6.8.8,2024-08-29,Completed,9117.44
T6.8.9,2024-04-26,Completed,10257.12
T6.9.1,2024-06-12,Completed,919
T6.9.2,2024-07-27,Cancelled,1572.82
T6.9.3,2024-09-02,Cancelled,4718.46
T6.9.4,2024-02-14,Cancelled,4558.72
T6.9.5,2024-08-10,Completed,6068.88
T6.9.6,2024-08-10,Cancelled,1083.54
T6.9.7,2024-03-26,Completed,1348.64
T6.9.8,2024-09-22,Cancelled,6743.2
T6.9.9,2024-02-06,Completed,3611.8
T7.1.1,2024-01-31,Completed,4595
T7.1.2,2024-05-19,Completed,7864.1
T7.1.3,2024-09-13,Cancelled,1083.54
T7.1.4,2024-08-06,Completed,786.41
T7.1.5,2024-04-09,Completed,459.5
T7.1.6,2024-07-06,Cancelled,1838
T7.1.7,2024-08-05,Cancelled,7864.1
T7.1.8,2024-03-20,Completed,2889.44
T7.1.9,2024-01-10,Completed,2889.44
T7.2.1,2024-08-02,Completed,5698.4
T7.2.2,2024-02-24,Completed,5394.56
T7.2.3,2024-01-29,Completed,674.32
T7.2.4,2024-05-31,Completed,4595
T7.2.5,2024-04-21,Cancelled,6743.2
T7.2.6,2024-04-24,Cancelled,1838
T7.2.7,2024-07-24,Completed,2757
T7.2.8,2024-03-04,Cancelled,2528.26
T7.2.9,2024-04-12,Completed,1348.64
T7.3.1,2024-07-26,Completed,6743.2
T7.3.2,2024-01-15,Completed,7077.69
T7.3.3,2024-05-28,Completed,1378.5
T7.3.4,2024-03-13,Completed,2167.08
T7.3.5,2024-03-16,Completed,5504.87
T7.3.6,2024-02-03,Cancelled,1572.82
T7.3.7,2024-04-28,Completed,4135.5
T7.3.8,2024-02-01,Cancelled,1805.9
T7.3.9,2024-08-16,Completed,6291.28
T7.4.1,2024-06-05,Completed,1139.68
T7.4.2,2024-06-26,Completed,5698.4
T7.4.3,2024-07-05,Cancelled,6838.08
T7.4.4,2024-03-16,Completed,3676
T7.4.5,2024-05-08,Cancelled,3250.62
T7.4.6,2024-06-09,Cancelled,4720.24
T7.4.7,2024-07-27,Completed,1348.64
T7.4.8,2024-07-02,Completed,3250.62
T7.4.9,2024-04-14,Completed,786.41
T7.5.1,2024-05-16,Completed,2359.23
T7.5.2,2024-04-05,Cancelled,2279.36
T7.5.3,2024-08-19,Completed,3371.6
T7.5.4,2024-07-26,Completed,5698.4
T7.5.5,2024-08-07,Completed,7864.1
T7.5.6,2024-07-06,Completed,1838
T7.5.7,2024-07-04,Completed,7864.1
T7.5.8,2024-01-04,Completed,786.41
T7.5.9,2024-01-09,Completed,1378.5
T7.6.1,2024-07-06,Completed,7864.1
T7.6.2,2024-06-20,Cancelled,1572.82
T7.6.3,2024-08-14,Cancelled,7864.1
T7.6.4,2024-03-07,Completed,5504.87
T7.6.5,2024-02-06,Completed,4558.72
T7.6.6,2024-03-05,Completed,1838
T7.6.7,2024-08-08,Completed,1572.82
T7.6.8,2024-04-07,Cancelled,4595
T7.6.9,2024-01-03,Completed,3932.05
T7.7.1,2024-01-15,Completed,9117.44
T7.7.2,2024-08-07,Completed,3611.8
T7.7.3,2024-08-20,Completed,6068.88
T7.7.4,2024-02-22,Completed,1805.9
T7.7.5,2024-03-06,Completed,1838
T7.7.6,2024-03-24,Cancelled,9117.44
T7.7.7,2024-04-15,Completed,2279.36
T7.7.8,2024-09-14,Completed,4135.5
T7.7.9,2024-04-01,Cancelled,361.18
T7.8.1,2024-01-12,Cancelled,5394.56
T7.8.2,2024-02-16,Cancelled,6068.88
T7.8.3,2024-04-20,Completed,459.5
T7.8.4,2024-08-26,Completed,4135.5
T7.8.5,2024-08-15,Cancelled,7864.1
T7.8.6,2024-01-25,Completed,4135.5
T7.8.7,2024-03-15,Completed,4045.92
T7.8.8,2024-06-13,Completed,3216.5
T7.8.9,2024-07-02,Completed,6291.28
T7.9.1,2024-08-18,Completed,2022.96
T7.9.2,2024-04-20,Completed,1083.54
T7.9.3,2024-01-23,Completed,5504.87
T7.9.4,2024-02-23,Cancelled,3419.04
T7.9.5,2024-01-22,Cancelled,1805.9
T7.9.6,2024-01-07,Cancelled,4718.46
T7.9.7,2024-02-05,Completed,919
T7.9.8,2024-05-03,Completed,3419.04
T7.9.9,2024-05-06,Completed,3250.62
T8.1.1,2024-08-26,Cancelled,2697.28
T8.1.2,2024-04-20,Completed,4595
T8.1.3,2024-08-25,Completed,4135.5
T8.1.4,2024-04-29,Completed,6068.88
T8.1.5,2024-07-18,Completed,7864.1
T8.1.6,2024-07-26,Completed,361.18
T8.1.7,2024-03-21,Completed,6838.08
T8.1.8,2024-06-02,Cancelled,3611.8
T8.1.9,2024-06-16,Cancelled,4595
