Customer ID,Age,Gender,Loyalty Member,Product Type,SKU,Rating,Order Status,Payment Method,Total Price,Unit Price,Quantity,Purchase Date,Shipping Type,Add-ons Purchased,Add-on Total
15696,43,Female,Yes,Smartwatch,SWT567,3,Cancelled,Bank Transfer,2297.5,459.5,5,2024-06-22,Expedited,,0.0
15703,70,Female,No,Laptop,LTP123,3,Completed,PayPal,4045.92,674.32,6,2024-05-09,Same Day,,0.0
15706,19,Male,Yes,Smartphone,SMP234,1,Completed,Bank Transfer,5698.4,1139.68,5,2024-02-09,Standard,,0.0
15708,49,Female,No,Headphones,HDP456,1,Completed,Credit Card,3611.8,361.18,10,2024-04-04,Expedited,,0.0
15715,59,Male,No,Smartphone,SMP234,4,Completed,Credit Card,6838.08,1139.68,6,2024-02-01,Expedited,,0.0
15718,79,Female,Yes,Smartwatch,SWT567,2,Completed,Credit Card,3216.5,459.5,7,2024-04-27,Standard,,0.0
15725,58,Male,No,Smartwatch,SWT567,2,Completed,PayPal,1378.5,459.5,3,2024-07-27,Expedited,,0.0
15726,50,Female,Yes,Laptop,LTP123,5,Completed,Bank Transfer,1348.64,674.32,2,2024-02-02,Expedited,,0.0
15730,79,Female,No,Smartphone,SMP234,5,Cancelled,Bank Transfer,1139.68,1139.68,1,2024-01-09,Standard,,0.0
15732,55,Male,No,Smartphone,SMP234,5,Completed,Bank Transfer,6838.08,1139.68,6,2024-06-15,Expedited,,0.0
15737,62,Male,No,Smartphone,SMP234,2,Cancelled,Bank Transfer,11396.8,1139.68,10,2024-01-25,Same Day,,0.0
15737,62,Male,No,Headphones,HDP456,1,Completed,Bank Transfer,3611.8,361.18,10,2024-03-29,Same Day,,0.0
15744,53,Male,No,Smartphone,SMP234,4,Completed,Credit Card,5698.4,1139.68,5,2024-07-21,Standard,,0.0
15745,71,Male,No,Laptop,LTP123,3,Completed,PayPal,1348.64,674.32,2,2024-01-21,Expedited,,0.0
15746,75,Male,No,Tablet,TBL345,5,Completed,Credit Card,786.41,786.41,1,2024-07-22,Same Day,,0.0
15746,75,Male,No,Smartphone,SMP234,2,Completed,PayPal,1139.68,1139.68,1,2024-08-12,Same Day,,0.0
15758,70,Female,No,Tablet,TBL345,4,Completed,Credit Card,5504.87,786.41,7,2024-01-16,Standard,,0.0
15758,70,Female,No,Headphones,HDP456,4,Completed,PayPal,2528.26,361.18,7,2024-04-04,Expedited,,0.0
15759,39,Female,No,Smartwatch,SWT567,3,Completed,Credit Card,1378.5,459.5,3,2024-09-02,Expedited,,0.0
15765,61,Female,Yes,Smartphone,SMP234,4,Completed,PayPal,3419.04,1139.68,3,2024-02-25,Expedited,,0.0
15765,61,Female,No,Tablet,TBL345,2,Completed,Credit Card,786.41,786.41,1,2024-07-15,Expedited,,0.0
15768,46,Male,No,Tablet,TBL345,4,Completed,Bank Transfer,5504.87,786.41,7,2024-07-01,Expedited,,0.0
15770,51,Female,No,Laptop,LTP123,1,Completed,PayPal,6743.2,674.32,10,2024-04-09,Standard,,0.0
15771,45,Female,No,Smartwatch,SWT567,2,Cancelled,Credit Card,1378.5,459.5,3,2024-01-09,Same Day,,0.0
15773,21,Female,No,Headphones,HDP456,3,Completed,Bank Transfer,3250.62,361.18,9,2024-03-24,Same Day,,0.0
15773,21,Female,No,Laptop,LTP123,1,Completed,Credit Card,5394.56,674.32,8,2024-08-09,Same Day,,0.0
15776,60,Male,No,Headphones,HDP456,3,Completed,Credit Card,3611.8,361.18,10,2024-04-22,Standard,,0.0
15776,60,Male,No,Headphones,HDP456,2,Completed,Credit Card,722.36,361.18,2,2024-09-17,Expedited,,0.0
15791,33,Male,No,Headphones,HDP456,5,Completed,Credit Card,3611.8,361.18,10,2024-03-15,Standard,,0.0
15827,77,Female,No,Laptop,LTP123,5,Cancelled,PayPal,6743.2,674.32,10,2024-02-17,Same Day,,0.0
15833,71,Male,No,Headphones,HDP456,2,Completed,Bank Transfer,2528.26,361.18,7,2024-01-19,Same Day,,0.0
15833,71,Male,No,Smartwatch,SWT567,5,Cancelled,PayPal,3216.5,459.5,7,2024-02-28,Standard,,0.0
15837,63,Male,Yes,Smartphone,SMP234,4,Completed,PayPal,3419.04,1139.68,3,2024-04-25,Standard,,0.0
15838,54,Male,No,Tablet,TBL345,3,Cancelled,Credit Card,3932.05,786.41,5,2024-01-25,Same Day,,0.0
15838,54,Male,No,Laptop,LTP123,1,Completed,Credit Card,2697.28,674.32,4,2024-02-19,Standard,,0.0
15838,54,Male,No,Smartwatch,SWT567,1,Cancelled,Credit Card,2757.0,459.5,6,2024-07-28,Expedited,,0.0
15840,45,Female,No,Tablet,TBL345,1,Completed,Bank Transfer,1572.82,786.41,2,2024-04-10,Same Day,,0.0
15840,45,Female,Yes,Smartphone,SMP234,1,Cancelled,Credit Card,9117.44,1139.68,8,2024-08-27,Standard,,0.0
15842,71,Male,No,Laptop,LTP123,2,Completed,PayPal,3371.6,674.32,5,2024-02-03,Same Day,,0.0
15845,54,Male,No,Headphones,HDP456,4,Cancelled,Bank Transfer,1805.9,361.18,5,2024-08-27,Same Day,,0.0
15847,32,Female,No,Smartphone,SMP234,2,Cancelled,Credit Card,6838.08,1139.68,6,2024-04-29,Same Day,,0.0
15850,31,Male,No,Smartphone,SMP234,1,Cancelled,Credit Card,11396.8,1139.68,10,2024-06-05,Same Day,,0.0
15851,58,Female,No,Smartwatch,SWT567,1,Cancelled,PayPal,3676.0,459.5,8,2024-07-02,Standard,,0.0
15878,39,Male,No,Smartphone,SMP234,3,Completed,Bank Transfer,9117.44,1139.68,8,2024-09-17,Standard,,0.0
15885,67,Female,Yes,Laptop,LTP123,3,Cancelled,Credit Card,3371.6,674.32,5,2024-06-23,Standard,,0.0
15891,75,Male,No,Laptop,LTP123,5,Cancelled,PayPal,4720.24,674.32,7,2024-02-04,Expedited,,0.0
15902,73,Male,Yes,Smartwatch,SWT567,3,Completed,PayPal,4135.5,459.5,9,2024-07-21,Expedited,,0.0
15903,56,Male,Yes,Headphones,HDP456,2,Cancelled,Bank Transfer,2889.44,361.18,8,2024-03-24,Standard,,0.0
15906,39,Female,Yes,Smartphone,SMP234,3,Cancelled,Bank Transfer,11396.8,1139.68,10,2024-06-17,Same Day,,0.0
15909,57,Male,No,Tablet,TBL345,2,Completed,Credit Card,3932.05,786.41,5,2024-07-12,Same Day,,0.0
15911,55,Female,No,Smartphone,SMP234,3,Completed,Bank Transfer,2279.36,1139.68,2,2024-04-23,Standard,,0.0
15914,61,Male,Yes,Tablet,TBL345,4,Cancelled,Bank Transfer,6291.28,786.41,8,2024-01-19,Same Day,,0.0
15920,49,Female,Yes,Laptop,LTP123,1,Completed,Credit Card,6743.2,674.32,10,2024-05-08,Expedited,,0.0
15928,71,Female,No,Tablet,TBL345,1,Cancelled,Bank Transfer,2359.23,786.41,3,2024-02-05,Standard,,0.0
15930,44,Male,No,Smartwatch,SWT567,4,Completed,Credit Card,919.0,459.5,2,2024-02-16,Expedited,,0.0
15930,44,Male,No,Laptop,LTP123,4,Completed,PayPal,2697.28,674.32,4,2024-05-08,Same Day,,0.0
15932,38,Female,No,Laptop,LTP123,1,Cancelled,Bank Transfer,2697.28,674.32,4,2024-04-19,Same Day,,0.0
15946,35,Male,Yes,Smartwatch,SWT567,2,Completed,PayPal,459.5,459.5,1,2024-08-11,Standard,,0.0
15949,66,Female,No,Smartphone,SMP234,2,Completed,Bank Transfer,5698.4,1139.68,5,2024-07-04,Standard,,0.0
15954,50,Female,No,Tablet,TBL345,2,Completed,Credit Card,4718.46,786.41,6,2024-05-27,Same Day,,0.0
15955,61,Male,No,Smartphone,SMP234,3,Completed,Bank Transfer,11396.8,1139.68,10,2024-04-16,Same Day,,0.0
15960,60,Female,No,Tablet,TBL345,3,Cancelled,Credit Card,3145.64,786.41,4,2024-02-19,Expedited,,0.0
15961,29,Male,Yes,Smartwatch,SWT567,3,Cancelled,Credit Card,4595.0,459.5,10,2024-03-30,Expedited,,0.0
15963,75,Female,No,Headphones,HDP456,2,Completed,Credit Card,2889.44,361.18,8,2024-01-11,Expedited,,0.0
15965,55,Female,Yes,Laptop,LTP123,1,Completed,Credit Card,2697.28,674.32,4,2024-03-25,Same Day,,0.0
15966,78,Male,No,Smartwatch,SWT567,5,Completed,Credit Card,1838.0,459.5,4,2024-01-15,Expedited,,0.0
15968,61,Male,No,Headphones,HDP456,5,Cancelled,Bank Transfer,722.36,361.18,2,2024-05-11,Same Day,,0.0
15973,50,Female,No,Laptop,LTP123,2,Completed,Credit Card,3371.6,674.32,5,2024-07-20,Expedited,,0.0
15974,51,Female,No,Headphones,HDP456,2,Cancelled,PayPal,3611.8,361.18,10,2024-04-03,Expedited,,0.0
15980,23,Female,No,Smartphone,SMP234,4,Completed,Bank Transfer,4558.72,1139.68,4,2024-06-06,Expedited,,0.0
15980,23,Female,No,Smartwatch,SWT567,4,Completed,PayPal,3676.0,459.5,8,2024-06-17,Expedited,,0.0
15985,24,Male,No,Laptop,LTP123,4,Completed,Credit Card,5394.56,674.32,8,2024-02-11,Standard,,0.0
15993,79,Male,No,Tablet,TBL345,5,Completed,PayPal,7864.1,786.41,10,2024-08-21,Same Day,,0.0
15997,47,Male,No,Tablet,TBL345,1,Completed,PayPal,6291.28,786.41,8,2024-05-16,Expedited,,0.0
15997,47,Male,Yes,Tablet,TBL345,2,Cancelled,Bank Transfer,3932.05,786.41,5,2024-05-27,Expedited,,0.0
15998,37,Male,No,Laptop,LTP123,2,Completed,PayPal,3371.6,674.32,5,2024-02-01,Same Day,,0.0
15998,37,Male,No,Smartwatch,SWT567,4,Completed,PayPal,4135.5,459.5,9,2024-04-02,Standard,,0.0
15999,29,Female,No,Smartphone,SMP234,3,Completed,Credit Card,2279.36,1139.68,2,2024-03-06,Same Day,,0.0
16002,26,Male,No,Headphones,HDP456,5,Cancelled,Bank Transfer,361.18,361.18,1,2024-02-11,Expedited,,0.0
16004,21,Female,Yes,Smartphone,SMP234,4,Cancelled,Credit Card,11396.8,1139.68,10,2024-08-22,Expedited,,0.0
16007,78,Female,No,Laptop,LTP123,2,Completed,Credit Card,4045.92,674.32,6,2024-06-21,Standard,,0.0
16017,52,Male,Yes,Headphones,HDP456,1,Cancelled,Bank Transfer,1083.54,361.18,3,2024-05-16,Standard,,0.0
16025,71,Male,No,Smartwatch,SWT567,2,Completed,Credit Card,2297.5,459.5,5,2024-08-06,Same Day,,0.0
16031,25,Female,No,Tablet,TBL345,5,Cancelled,Bank Transfer,7077.69,786.41,9,2024-04-26,Same Day,,0.0
16040,74,Female,No,Laptop,LTP123,5,Cancelled,Credit Card,4045.92,674.32,6,2024-01-10,Standard,,0.0
16041,26,Male,No,Tablet,TBL345,4,Completed,PayPal,3145.64,786.41,4,2024-04-10,Expedited,,0.0
16042,48,Female,No,Smartwatch,SWT567,1,Completed,Credit Card,1838.0,459.5,4,2024-05-13,Same Day,,0.0
16043,70,Male,No,Smartphone,SMP234,1,Completed,Credit Card,5698.4,1139.68,5,2024-06-03,Standard,,0.0
16043,70,Male,No,Smartphone,SMP234,4,Completed,PayPal,2279.36,1139.68,2,2024-06-17,Expedited,,0.0
16043,70,Male,No,Laptop,LTP123,3,Cancelled,PayPal,3371.6,674.32,5,2024-07-18,Expedited,,0.0
16057,30,Male,No,Smartwatch,SWT567,4,Completed,Credit Card,459.5,459.5,1,2024-02-29,Same Day,,0.0
16060,30,Female,Yes,Smartphone,SMP234,5,Completed,Credit Card,7977.76,1139.68,7,2024-04-10,Expedited,,0.0
16062,52,Male,No,Smartwatch,SWT567,4,Completed,Bank Transfer,3216.5,459.5,7,2024-03-03,Same Day,,0.0
16063,72,Male,No,Headphones,HDP456,4,Completed,Credit Card,1805.9,361.18,5,2024-08-19,Expedited,,0.0
16065,50,Female,No,Headphones,HDP456,2,Cancelled,Credit Card,1444.72,361.18,4,2024-06-25,Same Day,,0.0
16069,79,Male,No,Tablet,TBL345,3,Cancelled,PayPal,6291.28,786.41,8,2024-06-23,Expedited,,0.0
16070,71,Male,Yes,Smartwatch,SWT567,2,Completed,PayPal,1378.5,459.5,3,2024-09-02,Standard,,0.0
16072,33,Female,No,Tablet,TBL345,3,Completed,Bank Transfer,7864.1,786.41,10,2024-01-15,Expedited,,0.0
16074,24,Female,Yes,Laptop,LTP123,1,Completed,Bank Transfer,2022.96,674.32,3,2024-06-03,Standard,,0.0
16077,53,Female,No,Laptop,LTP123,4,Completed,Bank Transfer,3371.6,674.32,5,2024-05-12,Standard,,0.0
16077,53,Female,Yes,Headphones,HDP456,1,Completed,Credit Card,2167.08,361.18,6,2024-09-04,Expedited,,0.0
16078,45,Female,Yes,Smartwatch,SWT567,4,Cancelled,Bank Transfer,459.5,459.5,1,2024-01-09,Same Day,,0.0
16079,27,Male,No,Smartwatch,SWT567,1,Completed,PayPal,3216.5,459.5,7,2024-06-05,Same Day,,0.0
16083,55,Male,Yes,Smartwatch,SWT567,4,Cancelled,Credit Card,2297.5,459.5,5,2024-06-17,Same Day,,0.0
16086,53,Male,No,Tablet,TBL345,1,Completed,Credit Card,6291.28,786.41,8,2024-08-11,Standard,,0.0
16089,58,Female,No,Headphones,HDP456,5,Completed,PayPal,2528.26,361.18,7,2024-03-21,Expedited,,0.0
16090,64,Female,No,Tablet,TBL345,4,Cancelled,PayPal,6291.28,786.41,8,2024-01-25,Expedited,,0.0
16091,49,Female,No,Smartwatch,SWT567,2,Completed,Bank Transfer,459.5,459.5,1,2024-05-21,Expedited,,0.0
16094,34,Male,Yes,Headphones,HDP456,4,Completed,Bank Transfer,3250.62,361.18,9,2024-02-19,Expedited,,0.0
16095,35,Female,Yes,Smartwatch,SWT567,2,Completed,Bank Transfer,3216.5,459.5,7,2024-07-24,Same Day,,0.0
16104,79,Male,No,Smartphone,SMP234,4,Cancelled,PayPal,7977.76,1139.68,7,2024-02-12,Standard,,0.0
16104,79,Male,No,Laptop,LTP123,5,Cancelled,Bank Transfer,1348.64,674.32,2,2024-07-03,Standard,,0.0
16104,79,Male,Yes,Headphones,HDP456,1,Completed,Credit Card,3611.8,361.18,10,2024-08-19,Same Day,,0.0
16107,29,Female,Yes,Laptop,LTP123,4,Completed,Credit Card,5394.56,674.32,8,2024-01-15,Same Day,,0.0
16108,26,Male,No,Headphones,HDP456,3,Cancelled,Credit Card,3250.62,361.18,9,2024-03-30,Standard,,0.0
16108,26,Male,Yes,Laptop,LTP123,4,Completed,Credit Card,4720.24,674.32,7,2024-06-15,Standard,,0.0
16111,67,Male,No,Smartphone,SMP234,5,Cancelled,Bank Transfer,3419.04,1139.68,3,2024-03-07,Standard,,0.0
16111,67,Male,No,Headphones,HDP456,3,Completed,Credit Card,722.36,361.18,2,2024-08-01,Same Day,,0.0
16113,32,Female,Yes,Tablet,TBL345,2,Completed,Credit Card,4718.46,786.41,6,2024-03-06,Standard,,0.0
16115,43,Male,No,Headphones,HDP456,4,Completed,PayPal,2889.44,361.18,8,2024-08-27,Same Day,,0.0
16117,69,Female,No,Smartwatch,SWT567,4,Completed,Bank Transfer,4135.5,459.5,9,2024-06-07,Expedited,,0.0
16123,60,Female,No,Headphones,HDP456,2,Cancelled,Credit Card,2167.08,361.18,6,2024-03-01,Expedited,,0.0
16123,60,Female,No,Headphones,HDP456,2,Completed,Bank Transfer,2528.26,361.18,7,2024-04-22,Same Day,,0.0
16126,61,Male,No,Headphones,HDP456,1,Completed,PayPal,2167.08,361.18,6,2024-07-20,Expedited,,0.0
16129,70,Male,No,Tablet,TBL345,2,Cancelled,Bank Transfer,3145.64,786.41,4,2024-05-06,Same Day,,0.0
16130,38,Female,Yes,Smartphone,SMP234,5,Cancelled,Bank Transfer,5698.4,1139.68,5,2024-09-19,Standard,,0.0
16132,66,Male,No,Tablet,TBL345,3,Cancelled,Bank Transfer,7864.1,786.41,10,2024-08-06,Expedited,,0.0
16138,44,Female,No,Smartphone,SMP234,1,Completed,Credit Card,7977.76,1139.68,7,2024-03-19,Same Day,,0.0
16139,58,Female,No,Laptop,LTP123,1,Completed,PayPal,4720.24,674.32,7,2024-03-20,Expedited,,0.0
16142,28,Male,No,Headphones,HDP456,2,Cancelled,PayPal,1805.9,361.18,5,2024-01-23,Same Day,,0.0
16142,28,Male,No,Laptop,LTP123,4,Cancelled,PayPal,6743.2,674.32,10,2024-02-15,Standard,,0.0
16145,64,Female,No,Laptop,LTP123,1,Cancelled,PayPal,5394.56,674.32,8,2024-03-29,Standard,,0.0
16165,35,Male,No,Laptop,LTP123,4,Completed,Credit Card,674.32,674.32,1,2024-06-17,Standard,,0.0
16166,69,Female,No,Smartwatch,SWT567,1,Completed,Credit Card,2297.5,459.5,5,2024-08-16,Same Day,,0.0
16176,34,Male,No,Smartphone,SMP234,2,Completed,Credit Card,7977.76,1139.68,7,2024-04-23,Standard,,0.0
16179,40,Female,No,Headphones,HDP456,2,Completed,Credit Card,3250.62,361.18,9,2024-09-16,Same Day,,0.0
16179,40,Female,Yes,Laptop,LTP123,2,Completed,Credit Card,1348.64,674.32,2,2024-09-18,Standard,,0.0
16185,33,Male,No,Tablet,TBL345,1,Completed,Bank Transfer,1572.82,786.41,2,2024-06-03,Standard,,0.0
16186,72,Male,No,Laptop,LTP123,2,Completed,Bank Transfer,1348.64,674.32,2,2024-02-06,Standard,,0.0
16186,72,Male,No,Smartphone,SMP234,5,Completed,PayPal,11396.8,1139.68,10,2024-04-17,Same Day,,0.0
16186,72,Male,No,Smartwatch,SWT567,1,Completed,Credit Card,2757.0,459.5,6,2024-07-26,Same Day,,0.0
16192,65,Female,No,Laptop,LTP123,4,Completed,Bank Transfer,4045.92,674.32,6,2024-02-02,Standard,,0.0
16193,51,Female,No,Tablet,TBL345,3,Cancelled,PayPal,786.41,786.41,1,2024-08-30,Expedited,,0.0
16217,68,Female,No,Headphones,HDP456,5,Completed,Credit Card,3611.8,361.18,10,2024-04-11,Same Day,,0.0
16226,21,Female,No,Tablet,TBL345,2,Cancelled,Bank Transfer,6291.28,786.41,8,2024-04-05,Expedited,,0.0
16227,32,Female,No,Headphones,HDP456,5,Completed,PayPal,2889.44,361.18,8,2024-03-26,Standard,,0.0
16234,62,Male,No,Laptop,LTP123,4,Cancelled,PayPal,1348.64,674.32,2,2024-01-23,Same Day,,0.0
16234,62,Male,Yes,Laptop,LTP123,2,Cancelled,PayPal,674.32,674.32,1,2024-03-18,Expedited,,0.0
16237,26,Female,Yes,Tablet,TBL345,1,Completed,Bank Transfer,1572.82,786.41,2,2024-06-05,Standard,,0.0
16240,33,Male,No,Laptop,LTP123,2,Completed,Bank Transfer,3371.6,674.32,5,2024-08-16,Expedited,,0.0
16245,71,Male,No,Smartwatch,SWT567,5,Completed,PayPal,1838.0,459.5,4,2024-04-02,Expedited,,0.0
16253,39,Female,No,Smartwatch,SWT567,1,Completed,Bank Transfer,3216.5,459.5,7,2024-05-28,Standard,,0.0
16256,45,Male,No,Smartwatch,SWT567,4,Cancelled,Bank Transfer,4595.0,459.5,10,2024-02-03,Expedited,,0.0
16256,45,Male,No,Headphones,HDP456,3,Cancelled,Bank Transfer,722.36,361.18,2,2024-05-08,Standard,,0.0
16263,50,Female,No,Laptop,LTP123,1,Completed,PayPal,4045.92,674.32,6,2024-06-20,Standard,,0.0
16265,78,Male,No,Headphones,HDP456,5,Completed,Bank Transfer,722.36,361.18,2,2024-07-28,Expedited,,0.0
16266,38,Male,No,Tablet,TBL345,2,Cancelled,Bank Transfer,5504.87,786.41,7,2024-07-02,Same Day,,0.0
16267,21,Male,No,Laptop,LTP123,2,Completed,Bank Transfer,5394.56,674.32,8,2024-05-03,Expedited,,0.0
16268,70,Female,No,Headphones,HDP456,3,Completed,Bank Transfer,722.36,361.18,2,2024-07-21,Expedited,,0.0
16271,19,Male,No,Tablet,TBL345,3,Cancelled,Credit Card,5504.87,786.41,7,2024-08-22,Standard,,0.0
16283,43,Female,No,Headphones,HDP456,4,Completed,PayPal,2167.08,361.18,6,2024-09-02,Expedited,,0.0
16286,26,Female,Yes,Smartphone,SMP234,4,Completed,PayPal,9117.44,1139.68,8,2024-08-20,Standard,,0.0
16286,26,Female,No,Smartwatch,SWT567,2,Cancelled,PayPal,919.0,459.5,2,2024-08-21,Same Day,,0.0
16307,73,Female,No,Smartwatch,SWT567,1,Cancelled,PayPal,3676.0,459.5,8,2024-04-10,Standard,,0.0
16313,63,Male,No,Laptop,LTP123,4,Completed,Credit Card,6743.2,674.32,10,2024-03-31,Expedited,,0.0
16315,18,Female,No,Laptop,LTP123,5,Cancelled,Credit Card,1348.64,674.32,2,2024-09-10,Standard,,0.0
16333,33,Male,No,Laptop,LTP123,2,Completed,PayPal,6068.88,674.32,9,2024-04-28,Standard,,0.0
16336,19,Female,No,Smartwatch,SWT567,1,Cancelled,PayPal,4135.5,459.5,9,2024-05-11,Expedited,,0.0
16339,47,Female,No,Smartwatch,SWT567,2,Completed,Credit Card,1838.0,459.5,4,2024-02-29,Expedited,,0.0
16343,66,Female,No,Laptop,LTP123,3,Cancelled,Bank Transfer,2697.28,674.32,4,2024-02-04,Same Day,,0.0
16350,32,Male,No,Smartphone,SMP234,3,Completed,PayPal,4558.72,1139.68,4,2024-08-15,Same Day,,0.0
16356,43,Male,No,Smartphone,SMP234,1,Completed,PayPal,11396.8,1139.68,10,2024-08-10,Same Day,,0.0
16358,54,Female,No,Smartphone,SMP234,4,Cancelled,Bank Transfer,6838.08,1139.68,6,2024-01-31,Same Day,,0.0
16366,18,Female,No,Smartphone,SMP234,1,Completed,PayPal,7977.76,1139.68,7,2024-07-12,Standard,,0.0
16368,55,Male,No,Tablet,TBL345,1,Completed,Bank Transfer,6291.28,786.41,8,2024-04-13,Standard,,0.0
16369,56,Female,Yes,Smartwatch,SWT567,1,Completed,Bank Transfer,2297.5,459.5,5,2024-06-04,Standard,,0.0
16377,52,Male,Yes,Laptop,LTP123,4,Cancelled,PayPal,674.32,674.32,1,2024-03-13,Same Day,,0.0
16381,68,Male,No,Tablet,TBL345,5,Completed,Bank Transfer,3932.05,786.41,5,2024-09-04,Standard,,0.0
16382,75,Male,No,Smartwatch,SWT567,2,Cancelled,PayPal,4135.5,459.5,9,2024-09-16,Expedited,,0.0
16383,75,Female,No,Laptop,LTP123,5,Cancelled,Credit Card,3371.6,674.32,5,2024-07-15,Same Day,,0.0
16387,58,Female,No,Laptop,LTP123,2,Cancelled,Bank Transfer,2697.28,674.32,4,2024-05-16,Standard,,0.0
16398,24,Male,No,Tablet,TBL345,3,Completed,PayPal,3145.64,786.41,4,2024-05-12,Standard,,0.0
16401,57,Female,No,Smartwatch,SWT567,2,Completed,PayPal,459.5,459.5,1,2024-07-18,Expedited,,0.0
16403,62,Male,No,Headphones,HDP456,2,Cancelled,Bank Transfer,1083.54,361.18,3,2024-01-05,Expedited,,0.0
16404,54,Female,No,Smartwatch,SWT567,3,Completed,Credit Card,459.5,459.5,1,2024-03-10,Standard,,0.0
16423,47,Female,Yes,Headphones,HDP456,4,Completed,Credit Card,1083.54,361.18,3,2024-02-09,Same Day,,0.0
16431,43,Male,No,Laptop,LTP123,2,Completed,Credit Card,5394.56,674.32,8,2024-02-12,Same Day,,0.0
16442,22,Female,No,Headphones,HDP456,1,Completed,PayPal,2167.08,361.18,6,2024-08-22,Expedited,,0.0
16443,34,Female,No,Laptop,LTP123,2,Cancelled,Credit Card,674.32,674.32,1,2024-07-16,Standard,,0.0
16454,63,Female,No,Smartwatch,SWT567,2,Completed,Bank Transfer,2297.5,459.5,5,2024-06-04,Expedited,,0.0
16454,63,Female,No,Smartphone,SMP234,5,Completed,Bank Transfer,9117.44,1139.68,8,2024-08-07,Standard,,0.0
16454,63,Female,No,Headphones,HDP456,2,Cancelled,Bank Transfer,1805.9,361.18,5,2024-09-06,Expedited,,0.0
16456,29,Male,No,Smartphone,SMP234,3,Cancelled,PayPal,3419.04,1139.68,3,2024-08-25,Same Day,,0.0
16457,58,Female,No,Smartphone,SMP234,3,Cancelled,Bank Transfer,7977.76,1139.68,7,2024-05-10,Expedited,,0.0
16464,37,Male,No,Headphones,HDP456,3,Completed,Bank Transfer,2528.26,361.18,7,2024-07-05,Expedited,,0.0
16469,24,Female,No,Smartphone,SMP234,1,Completed,Credit Card,1139.68,1139.68,1,2024-03-01,Standard,,0.0
16473,67,Male,No,Headphones,HDP456,3,Cancelled,PayPal,722.36,361.18,2,2024-04-19,Same Day,,0.0
16476,73,Male,No,Laptop,LTP123,4,Completed,Bank Transfer,3371.6,674.32,5,2024-01-24,Standard,,0.0
16485,61,Male,Yes,Tablet,TBL345,5,Cancelled,PayPal,786.41,786.41,1,2024-03-16,Same Day,,0.0
16486,73,Female,No,Smartwatch,SWT567,3,Completed,PayPal,3676.0,459.5,8,2024-03-03,Same Day,,0.0
16488,64,Male,Yes,Tablet,TBL345,1,Completed,Credit Card,7864.1,786.41,10,2024-07-07,Same Day,,0.0
16492,23,Male,Yes,Smartphone,SMP234,2,Completed,Bank Transfer,10257.12,1139.68,9,2024-05-25,Same Day,,0.0
16502,73,Male,No,Smartphone,SMP234,1,Completed,Credit Card,11396.8,1139.68,10,2024-03-17,Same Day,,0.0
16504,37,Male,No,Smartwatch,SWT567,3,Cancelled,Credit Card,3216.5,459.5,7,2024-01-11,Standard,,0.0
16506,68,Female,No,Smartphone,SMP234,2,Completed,Bank Transfer,2279.36,1139.68,2,2024-08-25,Same Day,,0.0
16507,25,Male,No,Tablet,TBL345,3,Completed,PayPal,1572.82,786.41,2,2024-04-10,Standard,,0.0
16509,53,Male,No,Smartwatch,SWT567,4,Cancelled,Bank Transfer,4595.0,459.5,10,2024-08-26,Same Day,,0.0
16510,58,Male,Yes,Laptop,LTP123,3,Completed,Credit Card,6743.2,674.32,10,2024-04-22,Standard,,0.0
16512,46,Male,No,Headphones,HDP456,2,Cancelled,PayPal,1083.54,361.18,3,2024-06-04,Standard,,0.0
16517,45,Female,No,Tablet,TBL345,5,Cancelled,Bank Transfer,1572.82,786.41,2,2024-05-11,Expedited,,0.0
16522,36,Male,No,Smartphone,SMP234,5,Cancelled,PayPal,11396.8,1139.68,10,2024-09-03,Same Day,,0.0
16529,21,Male,No,Laptop,LTP123,1,Completed,PayPal,6068.88,674.32,9,2024-06-01,Same Day,,0.0
16532,45,Female,No,Laptop,LTP123,3,Cancelled,Credit Card,6068.88,674.32,9,2024-01-23,Standard,,0.0
16532,45,Female,No,Smartwatch,SWT567,4,Completed,Credit Card,1378.5,459.5,3,2024-09-03,Same Day,,0.0
16540,34,Male,No,Tablet,TBL345,3,Completed,Bank Transfer,786.41,786.41,1,2024-03-17,Expedited,,0.0
16542,74,Female,No,Headphones,HDP456,4,Completed,Credit Card,361.18,361.18,1,2024-08-17,Expedited,,0.0
16545,27,Female,No,Laptop,LTP123,1,Cancelled,PayPal,6068.88,674.32,9,2024-02-06,Same Day,,0.0
16559,55,Male,No,Tablet,TBL345,4,Completed,Credit Card,7864.1,786.41,10,2024-06-28,Standard,,0.0
16561,56,Female,No,Tablet,TBL345,2,Cancelled,PayPal,4718.46,786.41,6,2024-06-25,Same Day,,0.0
16564,54,Male,No,Tablet,TBL345,2,Completed,PayPal,5504.87,786.41,7,2024-06-18,Same Day,,0.0
16564,54,Male,Yes,Laptop,LTP123,1,Completed,Credit Card,2022.96,674.32,3,2024-07-12,Standard,,0.0
16572,79,Female,No,Smartphone,SMP234,2,Completed,PayPal,7977.76,1139.68,7,2024-03-27,Same Day,,0.0
16574,32,Female,No,Smartwatch,SWT567,2,Completed,Bank Transfer,4135.5,459.5,9,2024-04-07,Expedited,,0.0
16577,43,Male,No,Smartphone,SMP234,3,Completed,PayPal,3419.04,1139.68,3,2024-03-31,Expedited,,0.0
16579,54,Male,No,Headphones,HDP456,1,Completed,Bank Transfer,2167.08,361.18,6,2024-06-04,Standard,,0.0
