customer_id,age,gender,loyalty_member,product_type,sku,rating,order_status,payment_method,total_price,unit_price,quantity,purchase_date,shipping_type,add-on_total,order_id
18143,60,Female,No,Tablet,TBL345,4,Cancelled,Credit Card,4718.46,786.41,6,2024-09-17,Expedited,19.5,V4.4.4
18144,19,Female,No,Smartphone,SMP234,3,Completed,Credit Card,5698.4,1139.68,5,2024-01-10,Same Day,138.79,V4.4.5
18144,19,Female,No,Tablet,TBL345,5,Completed,Credit Card,6291.28,786.41,8,2024-04-07,Same Day,0,V4.4.6
18144,19,Female,No,Laptop,LTP123,2,Completed,PayPal,3371.6,674.32,5,2024-06-24,Standard,226.66,V4.4.7
18146,71,Male,No,Smartwatch,SWT567,5,Cancelled,Bank Transfer,1378.5,459.5,3,2024-02-27,Standard,0,V4.4.8
18146,71,Male,No,Tablet,TBL345,1,Completed,Credit Card,1572.82,786.41,2,2024-03-01,Standard,31.37,V4.4.9
18146,71,Male,Yes,Laptop,LTP123,3,Completed,PayPal,5394.56,674.32,8,2024-03-05,Expedited,85.9,V4.5.1
18146,71,Male,No,Laptop,LTP123,2,Completed,PayPal,5394.56,674.32,8,2024-04-05,Expedited,238.53,V4.5.2
18146,71,Male,No,Smartphone,SMP234,4,Completed,PayPal,5698.4,1139.68,5,2024-05-08,Expedited,146.88,V4.5.3
18147,80,Female,No,Tablet,TBL345,2,Completed,PayPal,3932.05,786.41,5,2024-02-11,Expedited,81.25,V4.5.4
18149,68,Female,Yes,Tablet,TBL345,5,Cancelled,Bank Transfer,6291.28,786.41,8,2024-09-10,Standard,197.92,V4.5.5
18151,47,Male,No,Smartwatch,SWT567,1,Completed,Bank Transfer,4135.5,459.5,9,2024-05-15,Same Day,241.68,V4.5.6
18152,58,Female,No,Tablet,TBL345,4,Completed,PayPal,786.41,786.41,1,2024-03-09,Standard,57.8,V4.5.7
18152,58,Female,No,Smartphone,SMP234,4,Completed,Bank Transfer,3419.04,1139.68,3,2024-06-26,Standard,154.79,V4.5.8
18154,71,Female,No,Headphones,HDP456,2,Cancelled,Credit Card,2889.44,361.18,8,2024-02-19,Same Day,182.94,V4.5.9
18155,73,Male,No,Tablet,TBL345,4,Cancelled,Bank Transfer,6291.28,786.41,8,2024-03-14,Standard,175.68,V4.6.1
18155,73,Male,No,Smartwatch,SWT567,5,Completed,Credit Card,3216.5,459.5,7,2024-08-19,Same Day,172.27,V4.6.2
18156,62,Male,No,Smartphone,SMP234,3,Completed,PayPal,10257.12,1139.68,9,2024-07-23,Expedited,88.85,V4.6.3
18156,62,Male,No,Tablet,TBL345,2,Completed,PayPal,7077.69,786.41,9,2024-09-17,Standard,0,V4.6.4
18157,45,Male,No,Headphones,HDP456,3,Completed,Credit Card,361.18,361.18,1,2024-03-03,Standard,0,V4.6.5
18158,59,Male,No,Smartwatch,SWT567,4,Completed,PayPal,2297.5,459.5,5,2024-04-18,Same Day,67.4,V4.6.6
18159,54,Male,No,Tablet,TBL345,3,Completed,PayPal,7077.69,786.41,9,2024-01-16,Standard,108.46,V4.6.7
18160,45,Male,No,Tablet,TBL345,2,Completed,Bank Transfer,3145.64,786.41,4,2024-04-01,Standard,239.69,V4.6.8
18162,77,Male,No,Smartwatch,SWT567,4,Completed,PayPal,2757,459.5,6,2024-04-15,Standard,0,V4.6.9
18164,39,Male,No,Smartwatch,SWT567,4,Completed,Credit Card,4595,459.5,10,2024-02-22,Same Day,79.99,V4.7.1
18166,52,Male,No,Smartphone,SMP234,3,Completed,Credit Card,5698.4,1139.68,5,2024-08-08,Standard,182.17,V4.7.2
18169,68,Female,Yes,Smartwatch,SWT567,5,Completed,Bank Transfer,4595,459.5,10,2024-01-05,Expedited,147.7,V4.7.3
18170,44,Male,No,Headphones,HDP456,3,Completed,PayPal,2889.44,361.18,8,2024-06-29,Same Day,0,V4.7.4
18172,53,Female,Yes,Tablet,TBL345,3,Completed,Credit Card,7864.1,786.41,10,2024-05-23,Same Day,224.89,V4.7.5
18173,25,Female,No,Headphones,HDP456,2,Cancelled,Credit Card,1444.72,361.18,4,2024-01-22,Expedited,63.05,V4.7.6
18175,80,Female,No,Tablet,TBL345,1,Cancelled,PayPal,5504.87,786.41,7,2024-02-20,Standard,0,V4.7.7
18175,80,Female,No,Headphones,HDP456,4,Completed,PayPal,3611.8,361.18,10,2024-03-28,Same Day,152.52,V4.7.8
18175,80,Female,No,Laptop,LTP123,1,Completed,Bank Transfer,6743.2,674.32,10,2024-08-29,Standard,29.95,V4.7.9
18176,62,Female,No,Tablet,TBL345,3,Completed,PayPal,3932.05,786.41,5,2024-06-19,Expedited,0,V4.8.1
18177,54,Male,Yes,Laptop,LTP123,3,Completed,Bank Transfer,5394.56,674.32,8,2024-01-24,Expedited,176.85,V4.8.2
18178,51,Male,No,Headphones,HDP456,4,Completed,Bank Transfer,2889.44,361.18,8,2024-01-11,Expedited,0,V4.8.3
18178,51,Male,Yes,Smartphone,SMP234,4,Cancelled,PayPal,9117.44,1139.68,8,2024-06-14,Expedited,0,V4.8.4
18178,51,Male,No,Smartwatch,SWT567,3,Cancelled,PayPal,3216.5,459.5,7,2024-08-08,Expedited,89.47,V4.8.5
18178,51,Male,No,Tablet,TBL345,2,Completed,Credit Card,5504.87,786.41,7,2024-09-16,Expedited,99.1,V4.8.6
18181,66,Female,No,Laptop,LTP123,4,Completed,Credit Card,2022.96,674.32,3,2024-04-06,Same Day,0,V4.8.7
18181,66,Female,No,Smartwatch,SWT567,1,Cancelled,Bank Transfer,459.5,459.5,1,2024-09-02,Expedited,237.12,V4.8.8
18183,27,Female,No,Headphones,HDP456,3,Completed,Credit Card,1083.54,361.18,3,2024-05-05,Expedited,171.52,V4.8.9
18184,55,Male,No,Smartwatch,SWT567,2,Cancelled,Bank Transfer,459.5,459.5,1,2024-07-07,Expedited,64.18,V4.9.1
18185,31,Female,No,Smartphone,SMP234,5,Cancelled,PayPal,9117.44,1139.68,8,2024-01-07,Same Day,0,V4.9.2
18187,22,Male,No,Smartwatch,SWT567,4,Cancelled,Bank Transfer,3216.5,459.5,7,2024-02-22,Expedited,199.08,V4.9.3
18187,22,Male,Yes,Tablet,TBL345,1,Completed,PayPal,786.41,786.41,1,2024-07-13,Same Day,142.73,V4.9.4
18191,42,Female,No,Headphones,HDP456,2,Completed,Credit Card,3250.62,361.18,9,2024-06-30,Expedited,138.09,V4.9.5
18191,42,Female,No,Laptop,LTP123,1,Completed,PayPal,5394.56,674.32,8,2024-08-05,Expedited,138.11,V4.9.6
18192,45,Male,No,Smartwatch,SWT567,2,Completed,Credit Card,2757,459.5,6,2024-01-07,Expedited,78.88,V4.9.7
18193,39,Male,No,Smartwatch,SWT567,4,Cancelled,PayPal,2757,459.5,6,2024-04-22,Same Day,43.37,V4.9.8
18193,39,Male,No,Tablet,TBL345,2,Cancelled,PayPal,2359.23,786.41,3,2024-07-10,Expedited,152.16,V4.9.9
18193,39,Male,Yes,Smartwatch,SWT567,4,Completed,Credit Card,2757,459.5,6,2024-08-21,Same Day,39.45,V5.1.1
18194,56,Male,No,Smartphone,SMP234,1,Completed,Credit Card,3419.04,1139.68,3,2024-09-05,Same Day,160.06,V5.1.2
18196,52,Male,No,Smartphone,SMP234,2,Cancelled,Bank Transfer,9117.44,1139.68,8,2024-02-05,Expedited,87.38,V5.1.3
18196,52,Male,No,Smartphone,SMP234,1,Completed,Credit Card,6838.08,1139.68,6,2024-08-03,Expedited,0,V5.1.4
18197,34,Female,No,Smartwatch,SWT567,3,Completed,Credit Card,4135.5,459.5,9,2024-02-19,Same Day,15.54,V5.1.5
18198,21,Female,No,Smartphone,SMP234,4,Completed,Bank Transfer,2279.36,1139.68,2,2024-09-06,Expedited,241.35,V5.1.6
18199,48,Female,No,Headphones,HDP456,5,Completed,PayPal,2528.26,361.18,7,2024-08-26,Expedited,78.31,V5.1.7
18200,31,Male,No,Headphones,HDP456,3,Cancelled,Credit Card,722.36,361.18,2,2024-09-23,Expedited,141.66,V5.1.8
18201,27,Male,No,Smartphone,SMP234,3,Cancelled,Credit Card,11396.8,1139.68,10,2024-07-07,Standard,219.27,V5.1.9
18202,21,Male,No,Smartphone,SMP234,3,Cancelled,Credit Card,7977.76,1139.68,7,2024-08-06,Same Day,37.79,V5.2.1
18206,76,Female,No,Smartphone,SMP234,3,Completed,Credit Card,5698.4,1139.68,5,2024-08-07,Same Day,95.37,V5.2.2
18208,61,Female,Yes,Smartphone,SMP234,5,Completed,PayPal,10257.12,1139.68,9,2024-02-21,Expedited,86.71,V5.2.3
18208,61,Female,Yes,Smartwatch,SWT567,2,Cancelled,Credit Card,3216.5,459.5,7,2024-08-28,Expedited,140.12,V5.2.4
18210,67,Male,No,Laptop,LTP123,3,Completed,PayPal,1348.64,674.32,2,2024-02-22,Standard,52.22,V5.2.5
18210,67,Male,No,Smartphone,SMP234,5,Completed,Bank Transfer,10257.12,1139.68,9,2024-05-07,Same Day,0,V5.2.6
18211,26,Female,No,Smartphone,SMP234,5,Completed,Credit Card,1139.68,1139.68,1,2024-08-03,Standard,0,V5.2.7
18213,68,Male,No,Tablet,TBL345,4,Completed,Bank Transfer,786.41,786.41,1,2024-02-12,Expedited,149.97,V5.2.8
18213,68,Male,No,Smartphone,SMP234,5,Cancelled,PayPal,7977.76,1139.68,7,2024-03-11,Expedited,98.75,V5.2.9
18214,70,Male,No,Smartphone,SMP234,5,Cancelled,Bank Transfer,9117.44,1139.68,8,2024-04-20,Same Day,0,V5.3.1
18215,44,Male,No,Headphones,HDP456,3,Cancelled,Bank Transfer,722.36,361.18,2,2024-04-14,Same Day,0,V5.3.2
18217,54,Female,No,Smartphone,SMP234,4,Completed,PayPal,10257.12,1139.68,9,2024-05-01,Expedited,44.84,V5.3.3
18218,74,Male,No,Smartphone,SMP234,4,Completed,Bank Transfer,4558.72,1139.68,4,2024-07-03,Same Day,89.87,V5.3.4
18218,74,Male,No,Smartphone,SMP234,5,Completed,Credit Card,6838.08,1139.68,6,2024-07-17,Standard,0,V5.3.5
18218,74,Male,Yes,Tablet,TBL345,2,Completed,Credit Card,3145.64,786.41,4,2024-07-20,Standard,66.29,V5.3.6
18219,52,Male,No,Tablet,TBL345,5,Completed,PayPal,6291.28,786.41,8,2024-01-05,Same Day,79.87,V5.3.7
18219,52,Male,No,Headphones,HDP456,5,Completed,PayPal,1083.54,361.18,3,2024-01-14,Expedited,51.7,V5.3.8
18219,52,Male,No,Tablet,TBL345,4,Completed,PayPal,7864.1,786.41,10,2024-02-12,Expedited,96.28,V5.3.9
18219,52,Male,No,Laptop,LTP123,4,Completed,Bank Transfer,4720.24,674.32,7,2024-06-15,Standard,94.2,V5.4.1
18220,38,Male,No,Laptop,LTP123,1,Completed,Bank Transfer,4720.24,674.32,7,2024-02-20,Expedited,98.82,V5.4.2
18220,38,Male,Yes,Smartphone,SMP234,5,Completed,Bank Transfer,1139.68,1139.68,1,2024-02-21,Same Day,0,V5.4.3
18220,38,Male,No,Laptop,LTP123,2,Completed,Bank Transfer,6068.88,674.32,9,2024-07-03,Expedited,112.89,V5.4.4
18221,19,Male,No,Laptop,LTP123,2,Completed,PayPal,6743.2,674.32,10,2024-08-20,Same Day,143.64,V5.4.5
18221,19,Male,No,Tablet,TBL345,3,Cancelled,PayPal,3145.64,786.41,4,2024-09-11,Expedited,203.34,V5.4.6
18222,48,Male,Yes,Smartwatch,SWT567,4,Completed,Bank Transfer,919,459.5,2,2024-06-13,Same Day,130.14,V5.4.7
18224,40,Male,Yes,Headphones,HDP456,3,Cancelled,Bank Transfer,1805.9,361.18,5,2024-01-05,Expedited,0,V5.4.8
18224,40,Male,No,Smartwatch,SWT567,5,Completed,Credit Card,2297.5,459.5,5,2024-07-03,Same Day,123.82,V5.4.9
18225,66,Male,No,Smartwatch,SWT567,1,Cancelled,PayPal,1838,459.5,4,2024-07-12,Standard,192.93,V5.5.1
18225,66,Male,No,Smartphone,SMP234,4,Cancelled,Credit Card,9117.44,1139.68,8,2024-08-03,Same Day,62.23,V5.5.2
18226,34,Male,No,Smartwatch,SWT567,2,Completed,PayPal,3216.5,459.5,7,2024-03-19,Standard,32.52,V5.5.3
18226,34,Male,No,Smartphone,SMP234,2,Completed,PayPal,11396.8,1139.68,10,2024-04-20,Standard,94.56,V5.5.4
18226,34,Male,No,Headphones,HDP456,2,Completed,Bank Transfer,1805.9,361.18,5,2024-09-08,Same Day,44.7,V5.5.5
18227,39,Female,Yes,Smartwatch,SWT567,5,Completed,Credit Card,459.5,459.5,1,2024-03-09,Standard,26.41,V5.5.6
18227,39,Female,No,Tablet,TBL345,3,Cancelled,PayPal,7864.1,786.41,10,2024-05-09,Expedited,0,V5.5.7
18227,39,Female,No,Smartphone,SMP234,2,Completed,PayPal,9117.44,1139.68,8,2024-07-02,Expedited,113.17,V5.5.8
18229,57,Male,No,Headphones,HDP456,2,Cancelled,PayPal,722.36,361.18,2,2024-02-20,Same Day,80.28,V5.5.9
18229,57,Male,No,Headphones,HDP456,1,Completed,PayPal,722.36,361.18,2,2024-03-10,Same Day,0,V5.6.1
18230,65,Male,Yes,Smartwatch,SWT567,5,Cancelled,PayPal,2757,459.5,6,2024-02-04,Expedited,159.37,V5.6.2
18230,65,Male,No,Smartphone,SMP234,2,Completed,Bank Transfer,4558.72,1139.68,4,2024-04-28,Same Day,25.66,V5.6.3
18232,30,Female,No,Headphones,HDP456,2,Completed,PayPal,722.36,361.18,2,2024-02-17,Same Day,178.25,V5.6.4
18238,39,Male,No,Headphones,HDP456,1,Cancelled,PayPal,1805.9,361.18,5,2024-03-13,Same Day,118.61,V5.6.5
18239,33,Male,No,Headphones,HDP456,3,Completed,PayPal,3250.62,361.18,9,2024-07-31,Standard,86.41,V5.6.6
18240,56,Female,No,Headphones,HDP456,2,Completed,Bank Transfer,1083.54,361.18,3,2024-04-30,Same Day,98.54,V5.6.7
18241,57,Male,No,Tablet,TBL345,2,Completed,PayPal,786.41,786.41,1,2024-06-23,Same Day,46.1,V5.6.8
18243,69,Male,No,Smartphone,SMP234,2,Completed,Bank Transfer,9117.44,1139.68,8,2024-09-02,Same Day,123.1,V5.6.9
18246,31,Male,No,Smartwatch,SWT567,2,Completed,Credit Card,2757,459.5,6,2024-05-24,Expedited,187.59,V5.7.1
18246,31,Male,No,Laptop,LTP123,3,Completed,Bank Transfer,1348.64,674.32,2,2024-05-31,Expedited,263.86,V5.7.2
18249,43,Female,No,Headphones,HDP456,2,Completed,Bank Transfer,3611.8,361.18,10,2024-08-31,Expedited,27.25,V5.7.3
18251,34,Female,No,Headphones,HDP456,1,Completed,PayPal,3611.8,361.18,10,2024-04-12,Standard,34.84,V5.7.4
18251,34,Female,Yes,Tablet,TBL345,3,Completed,Bank Transfer,3145.64,786.41,4,2024-06-09,Standard,0,V5.7.5
18252,63,Male,Yes,Smartphone,SMP234,2,Completed,Bank Transfer,9117.44,1139.68,8,2024-02-22,Expedited,180.69,V5.7.6
18252,63,Male,No,Tablet,TBL345,4,Completed,Credit Card,7077.69,786.41,9,2024-07-02,Standard,88.46,V5.7.7
18254,20,Male,No,Tablet,TBL345,2,Completed,Bank Transfer,5504.87,786.41,7,2024-08-17,Expedited,151.03,V5.7.8
18255,29,Male,No,Smartwatch,SWT567,2,Cancelled,PayPal,2297.5,459.5,5,2024-01-29,Same Day,67.71,V5.7.9
18255,29,Male,No,Headphones,HDP456,3,Completed,PayPal,361.18,361.18,1,2024-05-27,Standard,143.75,V5.8.1
18255,29,Male,No,Smartphone,SMP234,1,Cancelled,Bank Transfer,4558.72,1139.68,4,2024-08-06,Standard,76.47,V5.8.2
18256,29,Male,Yes,Headphones,HDP456,4,Completed,Bank Transfer,722.36,361.18,2,2024-01-08,Same Day,187.75,V5.8.3
18256,29,Male,Yes,Smartwatch,SWT567,3,Cancelled,PayPal,919,459.5,2,2024-04-15,Standard,11.52,V5.8.4
18256,29,Male,Yes,Tablet,TBL345,5,Completed,Credit Card,2359.23,786.41,3,2024-07-27,Standard,137.78,V5.8.5
18257,31,Male,No,Tablet,TBL345,2,Completed,Bank Transfer,3932.05,786.41,5,2024-03-23,Expedited,67.56,V5.8.6
18257,31,Male,No,Smartphone,SMP234,1,Completed,Credit Card,9117.44,1139.68,8,2024-06-27,Expedited,131.53,V5.8.7
18259,76,Female,No,Tablet,TBL345,3,Cancelled,Bank Transfer,7864.1,786.41,10,2024-06-15,Expedited,174.21,V5.8.8
18262,66,Male,No,Smartphone,SMP234,5,Cancelled,Bank Transfer,2279.36,1139.68,2,2024-02-25,Same Day,138.45,V5.8.9
18262,66,Male,No,Smartwatch,SWT567,3,Completed,Credit Card,1838,459.5,4,2024-09-10,Same Day,17.26,V5.9.1
18263,31,Female,Yes,Headphones,HDP456,1,Completed,PayPal,1444.72,361.18,4,2024-07-26,Standard,161.28,V5.9.2
18264,42,Female,No,Headphones,HDP456,5,Completed,Credit Card,1083.54,361.18,3,2024-05-03,Standard,145.43,V5.9.3
18266,26,Female,No,Laptop,LTP123,4,Completed,Credit Card,2022.96,674.32,3,2024-01-01,Same Day,82.62,V5.9.4
18266,26,Female,No,Tablet,TBL345,2,Completed,Bank Transfer,2359.23,786.41,3,2024-06-08,Standard,33.53,V5.9.5
18266,26,Female,Yes,Laptop,LTP123,1,Completed,PayPal,3371.6,674.32,5,2024-09-21,Expedited,0,V5.9.6
18267,78,Male,No,Smartphone,SMP234,3,Completed,Credit Card,9117.44,1139.68,8,2024-01-11,Expedited,101.9,V5.9.7
18267,78,Male,No,Smartphone,SMP234,3,Cancelled,Bank Transfer,6838.08,1139.68,6,2024-06-02,Same Day,99.13,V5.9.8
18269,37,Female,Yes,Tablet,TBL345,4,Cancelled,Credit Card,5504.87,786.41,7,2024-01-04,Expedited,52.33,V5.9.9
18269,37,Female,Yes,Smartwatch,SWT567,2,Completed,Bank Transfer,3676,459.5,8,2024-06-02,Standard,124.33,V6.1.1
18270,35,Male,No,Headphones,HDP456,2,Completed,Bank Transfer,1083.54,361.18,3,2024-01-19,Expedited,108.35,V6.1.2
18272,61,Female,No,Laptop,LTP123,3,Completed,Credit Card,4045.92,674.32,6,2024-03-11,Expedited,97.92,V6.1.3
18272,61,Female,No,Laptop,LTP123,2,Cancelled,PayPal,4720.24,674.32,7,2024-04-04,Expedited,210.08,V6.1.4
18272,61,Female,Yes,Headphones,HDP456,5,Cancelled,PayPal,2889.44,361.18,8,2024-05-18,Expedited,32.02,V6.1.5
18273,53,Female,No,Tablet,TBL345,5,Completed,PayPal,3932.05,786.41,5,2024-02-18,Expedited,116.59,V6.1.6
18273,53,Female,No,Tablet,TBL345,5,Completed,Credit Card,7864.1,786.41,10,2024-07-24,Expedited,120.95,V6.1.7
18274,73,Female,No,Laptop,LTP123,2,Cancelled,Bank Transfer,5394.56,674.32,8,2024-01-07,Expedited,135.62,V6.1.8
18275,36,Female,No,Smartwatch,SWT567,3,Cancelled,Credit Card,2757,459.5,6,2024-01-29,Expedited,31.52,V6.1.9
18275,36,Female,No,Smartphone,SMP234,3,Cancelled,Credit Card,2279.36,1139.68,2,2024-02-16,Expedited,138.33,V6.2.1
18275,36,Female,No,Laptop,LTP123,4,Completed,PayPal,674.32,674.32,1,2024-02-18,Expedited,0,V6.2.2
18276,43,Male,No,Laptop,LTP123,3,Cancelled,Bank Transfer,4045.92,674.32,6,2024-03-02,Expedited,173.45,V6.2.3
18276,43,Male,No,Smartphone,SMP234,3,Cancelled,Credit Card,6838.08,1139.68,6,2024-05-27,Standard,97.56,V6.2.4
18277,29,Male,No,Smartphone,SMP234,4,Cancelled,Bank Transfer,10257.12,1139.68,9,2024-09-15,Standard,120.95,V6.2.5
18278,27,Male,Yes,Headphones,HDP456,1,Cancelled,Credit Card,1805.9,361.18,5,2024-04-19,Same Day,87.05,V6.2.6
18279,73,Male,No,Laptop,LTP123,1,Completed,Credit Card,2697.28,674.32,4,2024-06-12,Same Day,0,V6.2.7
18280,33,Female,No,Tablet,TBL345,5,Cancelled,PayPal,6291.28,786.41,8,2024-07-31,Expedited,0,V6.2.8
18283,22,Male,No,Smartwatch,SWT567,2,Cancelled,Bank Transfer,4135.5,459.5,9,2024-05-17,Same Day,147.84,V6.2.9
18283,22,Male,No,Tablet,TBL345,3,Completed,Bank Transfer,786.41,786.41,1,2024-09-01,Same Day,129.6,V6.3.1
18284,63,Male,No,Laptop,LTP123,1,Completed,Credit Card,5394.56,674.32,8,2024-02-08,Standard,140.57,V6.3.2
18284,63,Male,No,Laptop,LTP123,4,Completed,PayPal,6743.2,674.32,10,2024-06-06,Standard,39.78,V6.3.3
18285,43,Male,No,Headphones,HDP456,3,Cancelled,PayPal,1805.9,361.18,5,2024-08-12,Expedited,172.11,V6.3.4
18285,43,Male,No,Headphones,HDP456,5,Cancelled,Credit Card,361.18,361.18,1,2024-09-16,Same Day,126.31,V6.3.5
18288,34,Male,No,Headphones,HDP456,1,Completed,Bank Transfer,361.18,361.18,1,2024-05-16,Same Day,75.13,V6.3.6
18288,34,Male,No,Tablet,TBL345,1,Cancelled,Bank Transfer,6291.28,786.41,8,2024-06-25,Standard,45.69,V6.3.7
18289,21,Female,No,Laptop,LTP123,3,Completed,PayPal,674.32,674.32,1,2024-07-08,Expedited,0,V6.3.8
18290,71,Male,No,Smartphone,SMP234,3,Completed,PayPal,6838.08,1139.68,6,2024-01-30,Expedited,85.04,V6.3.9
18290,71,Male,No,Smartphone,SMP234,2,Cancelled,Bank Transfer,10257.12,1139.68,9,2024-03-16,Standard,34.25,V6.4.1
18290,71,Male,No,Headphones,HDP456,4,Completed,PayPal,1444.72,361.18,4,2024-04-09,Expedited,89.85,V6.4.2
18291,57,Male,Yes,Laptop,LTP123,5,Cancelled,Credit Card,3371.6,674.32,5,2024-08-01,Expedited,22.23,V6.4.3
18293,72,Male,No,Headphones,HDP456,3,Completed,Credit Card,3611.8,361.18,10,2024-07-25,Same Day,0,V6.4.4
18293,72,Male,Yes,Smartwatch,SWT567,5,Cancelled,Credit Card,1378.5,459.5,3,2024-08-26,Expedited,132.98,V6.4.5
18294,74,Female,No,Headphones,HDP456,3,Completed,PayPal,1805.9,361.18,5,2024-06-03,Expedited,59.69,V6.4.6
18294,74,Female,No,Smartphone,SMP234,1,Completed,Bank Transfer,7977.76,1139.68,7,2024-07-27,Same Day,77.58,V6.4.7
18295,70,Male,No,Laptop,LTP123,1,Completed,Credit Card,674.32,674.32,1,2024-02-14,Same Day,0,V6.4.8
18295,70,Male,No,Smartwatch,SWT567,3,Completed,Bank Transfer,1378.5,459.5,3,2024-02-21,Standard,71.3,V6.4.9
18295,70,Male,No,Smartphone,SMP234,1,Cancelled,Bank Transfer,5698.4,1139.68,5,2024-07-20,Expedited,61.33,V6.5.1
18300,68,Male,Yes,Laptop,LTP123,3,Cancelled,Bank Transfer,6068.88,674.32,9,2024-02-05,Standard,32.94,V6.5.2
18301,67,Male,No,Laptop,LTP123,3,Completed,PayPal,2697.28,674.32,4,2024-02-08,Same Day,0,V6.5.3
18301,67,Male,No,Laptop,LTP123,3,Completed,Credit Card,3371.6,674.32,5,2024-03-19,Same Day,0,V6.5.4
18302,43,Male,No,Headphones,HDP456,4,Cancelled,Credit Card,1444.72,361.18,4,2024-05-21,Standard,74.53,V6.5.5
18303,76,Female,No,Smartwatch,SWT567,2,Completed,Credit Card,2757,459.5,6,2024-08-06,Expedited,97.67,V6.5.6
18304,33,Female,Yes,Smartphone,SMP234,3,Completed,PayPal,4558.72,1139.68,4,2024-01-18,Same Day,0,V6.5.7
18304,33,Female,No,Headphones,HDP456,4,Cancelled,PayPal,2528.26,361.18,7,2024-03-08,Expedited,87.16,V6.5.8
18304,33,Female,No,Laptop,LTP123,1,Cancelled,Credit Card,674.32,674.32,1,2024-04-04,Expedited,128.32,V6.5.9
18304,33,Female,No,Laptop,LTP123,5,Completed,PayPal,6743.2,674.32,10,2024-05-13,Expedited,71.48,V6.6.1
18304,33,Female,No,Headphones,HDP456,1,Cancelled,PayPal,2528.26,361.18,7,2024-05-26,Same Day,103.97,V6.6.2
18304,33,Female,No,Smartwatch,SWT567,3,Cancelled,PayPal,3216.5,459.5,7,2024-07-29,Same Day,67.62,V6.6.3
18304,33,Female,Yes,Smartphone,SMP234,1,Completed,PayPal,2279.36,1139.68,2,2024-08-10,Standard,40.21,V6.6.4
18304,33,Female,No,Headphones,HDP456,5,Completed,Bank Transfer,3250.62,361.18,9,2024-09-16,Same Day,231.68,V6.6.5
18306,50,Female,No,Smartwatch,SWT567,4,Cancelled,PayPal,3216.5,459.5,7,2024-04-05,Standard,77.15,V6.6.6
18306,50,Female,No,Headphones,HDP456,5,Completed,Bank Transfer,1444.72,361.18,4,2024-08-01,Same Day,153.95,V6.6.7
18306,50,Female,No,Laptop,LTP123,3,Cancelled,Bank Transfer,6743.2,674.32,10,2024-09-14,Standard,213.63,V6.6.8
18307,68,Female,No,Headphones,HDP456,4,Completed,Credit Card,2167.08,361.18,6,2024-01-09,Standard,199.44,V6.6.9
18307,68,Female,Yes,Smartphone,SMP234,3,Completed,Credit Card,2279.36,1139.68,2,2024-07-18,Same Day,79.27,V6.7.1
18307,68,Female,No,Smartwatch,SWT567,3,Cancelled,PayPal,3676,459.5,8,2024-07-21,Standard,0,V6.7.2
18308,42,Male,No,Smartwatch,SWT567,4,Completed,Credit Card,2757,459.5,6,2024-04-15,Same Day,205.04,V6.7.3
18308,42,Male,No,Headphones,HDP456,3,Completed,Bank Transfer,722.36,361.18,2,2024-07-05,Standard,146.26,V6.7.4
18310,67,Male,Yes,Laptop,LTP123,1,Completed,Credit Card,5394.56,674.32,8,2024-01-22,Expedited,120,V6.7.5
18310,67,Male,No,Laptop,LTP123,2,Completed,Bank Transfer,4045.92,674.32,6,2024-03-15,Standard,134.3,V6.7.6
18312,18,Female,No,Headphones,HDP456,3,Cancelled,Credit Card,1805.9,361.18,5,2024-06-29,Expedited,167.46,V6.7.7
18312,18,Female,No,Headphones,HDP456,2,Cancelled,Credit Card,361.18,361.18,1,2024-09-05,Same Day,135.83,V6.7.8
18314,52,Male,No,Smartphone,SMP234,3,Completed,PayPal,3419.04,1139.68,3,2024-01-24,Same Day,21.6,V6.7.9
18314,52,Male,No,Tablet,TBL345,2,Cancelled,Bank Transfer,7077.69,786.41,9,2024-08-30,Same Day,0,V6.8.1
18315,34,Male,No,Tablet,TBL345,1,Completed,Credit Card,5504.87,786.41,7,2024-02-13,Expedited,0,V6.8.2
18315,34,Male,No,Smartphone,SMP234,4,Completed,Bank Transfer,5698.4,1139.68,5,2024-04-12,Same Day,43.09,V6.8.3
18316,65,Male,No,Smartphone,SMP234,3,Cancelled,Bank Transfer,6838.08,1139.68,6,2024-01-29,Standard,86.27,V6.8.4
18316,65,Male,Yes,Tablet,TBL345,4,Completed,Credit Card,2359.23,786.41,3,2024-02-28,Standard,247.52,V6.8.5
18316,65,Male,No,Headphones,HDP456,1,Cancelled,Bank Transfer,1444.72,361.18,4,2024-08-26,Standard,29.7,V6.8.6
18317,31,Male,No,Tablet,TBL345,2,Cancelled,Bank Transfer,3932.05,786.41,5,2024-05-20,Same Day,41.39,V6.8.7
18317,31,Male,Yes,Laptop,LTP123,1,Cancelled,Credit Card,4045.92,674.32,6,2024-07-30,Standard,157.89,V6.8.8
18318,33,Female,No,Smartphone,SMP234,2,Completed,Credit Card,7977.76,1139.68,7,2024-05-23,Expedited,0,V6.8.9
18318,33,Female,Yes,Laptop,LTP123,1,Completed,Credit Card,3371.6,674.32,5,2024-06-25,Expedited,132.54,V6.9.1
18318,33,Female,No,Tablet,TBL345,3,Completed,Credit Card,3932.05,786.41,5,2024-08-31,Same Day,230.6,V6.9.2
18319,34,Male,No,Laptop,LTP123,3,Cancelled,Bank Transfer,2022.96,674.32,3,2024-03-23,Same Day,131.7,V6.9.3
